,Acetate,Propionate,Isobutyrate,Butyrate,Isovalerate,Valerate
f_Veillonellaceae_g_s,0.005764026660472155,0.002142532030120492,0.006540102418512106,0.0014050075551494956,0.0011435446795076132,-0.005697300191968679
g_Acidaminococcus_s,0.01735839806497097,0.02468905597925186,-0.007578324060887098,0.02064281329512596,-0.007323056925088167,0.010846869088709354
g_Dialister_s,0.0051018777303397655,0.008269361220300198,0.013939324766397476,0.010511538945138454,0.02017110399901867,0.01747681386768818
g_Megamonas_s,0.011822041124105453,0.016676457598805428,0.00679376907646656,0.01664431393146515,0.006694876588881016,0.012725230306386948
g_Megasphaera_s,0.00595559598878026,0.013081733137369156,0.043474819511175156,0.018157552927732468,0.0508468858897686,0.04378350451588631
g_Mitsuokella_s,0.0036281771026551723,0.0048669688403606415,-0.009796625934541225,0.00468927389010787,-0.011891993694007397,-0.001879699295386672
g_Mitsuokella_s2,0.0082814646884799,0.01215380895882845,0.01825597696006298,0.014843263663351536,0.019442422315478325,0.019376695156097412
g_Phascolarctobacterium_s,0.0171869657933712,0.018386738374829292,-0.009450238198041916,0.015330842696130276,-0.01978127658367157,-0.0028106721583753824
g_Succiniclasticum_s,-0.029682669788599014,-0.032879024744033813,-0.010506526567041874,-0.032976724207401276,-0.005291034933179617,-0.02305305376648903
g_Veillonella_s,0.011202048510313034,0.00956292450428009,-0.019937017932534218,0.006182292476296425,-0.024702705442905426,-0.01611928641796112
g_Veillonella_s2,-0.005360315088182688,-0.019241567701101303,-0.012525316327810287,-0.023114487528800964,-0.020530514419078827,-0.04541969299316406
g_Veillonella_s_dispar,0.02242032065987587,0.014380295760929585,-0.023879697546362877,0.00896184891462326,-0.03977062180638313,-0.03244204819202423
g_Veillonella_s_parvula,-0.005718755070120096,-0.007426415104418993,-0.002209550468251109,-0.007426438387483358,-0.004344973247498274,-0.012240731157362461
f_Mogibacteriaceae_g_s,-0.019749723374843597,-0.022474320605397224,0.004829077515751123,-0.021968714892864227,0.009416697546839714,-0.009519985876977444
g_Mogibacterium_s,-0.00880150031298399,-0.004067613743245602,0.005847730673849583,-0.0022179891820997,0.01302147377282381,0.008795027621090412
g_1_68_s,-0.000804621959105134,0.0038528295699507,-0.01741430163383484,0.00234945653937757,-0.01603591814637184,-0.0029558262322098017
g_Anaerococcus_s,-0.003610732965171337,-0.00099165178835392,0.007918432354927063,-0.0002554219390731305,0.009841342456638813,0.00640413723886013
g_Finegoldia_s,0.0026327138766646385,0.005963917355984449,0.010758809745311737,0.008312827907502651,0.010955451056361198,0.014433266595005989
g_Parvimonas_s,0.012564416043460369,0.013008864596486092,-0.021358752623200417,0.008176539093255997,-0.02844991721212864,-0.008732441812753677
g_Peptoniphilus_s,-0.006783185061067343,-0.007654234766960144,0.0004512463347055018,-0.006811740342527628,0.0011988418409600854,-0.0023919404484331608
g_WAL_1855D_s,0.003008604282513261,0.0067619686014950275,0.029519224539399147,0.009256444871425629,0.033361658453941345,0.023708300665020943
g_ph2_s,-0.004160601180046797,-0.0015469745267182589,-0.023410765454173088,-0.002284347778186202,-0.023267297074198723,-0.0073515851981937885
o_SHA_98_f_g_s,0.009917818009853363,0.004275647923350334,0.0011420479277148843,0.001647645141929388,-0.0026036580093204975,-0.007501487620174885
f_Erysipelotrichaceae_s,-6.007666888763197e-05,-2.2372842067852616e-05,-0.013113724999129772,-0.001417803461663425,-0.015081336721777916,-0.007884164340794086
f_Erysipelotrichaceae_g_s,-0.015681978315114975,-0.01400724146515131,0.004069240763783455,-0.01075783371925354,0.00931584369391203,0.00408922228962183
g_Anaerorhabdus_s_furcosa,-0.009128148667514324,-0.00842810608446598,0.003766957437619567,-0.006380357779562473,0.0068285344168543816,0.0021376314107328653
g_Bulleidia_s,-0.005838570650666952,-0.004045166075229645,0.002540910616517067,-0.004214261192828417,0.004500142764300108,0.0021439322736114264
g_Bulleidia_s_moorei,-0.0023300950415432453,-0.0017859656363725662,-0.007582050748169422,-0.0038873774465173483,-0.007671411149203777,-0.005015208385884762
g_Bulleidia_s_p_1630_c5,0.0006533978157676756,0.0034339390695095062,0.0006107452209107578,0.003276549745351076,0.0008533576619811356,0.006680076941847801
g_Catenibacterium_s,0.008326825685799122,0.012034354731440544,0.014428599737584591,0.014700468629598618,0.01948445849120617,0.02343498170375824
g_Clostridium_s4,-0.006930699571967125,-0.012177037075161934,-0.012312565930187702,-0.013078689575195312,-0.01655193231999874,-0.018954074010252953
g_Clostridium_s_ramosum,0.007110442500561476,-0.0035640676505863667,-0.0006732551264576614,-0.0071719735860824585,-0.011944463476538658,-0.023477615788578987
g_Clostridium_s_spiroforme,0.0007326197228394449,0.003195743542164564,-0.003911053296178579,0.001569456304423511,-0.005391730926930904,-0.003241061931475997
g_Coprobacillus_s,0.00047930050641298294,-6.367971218423918e-05,0.0032889884896576405,0.0004318525025155395,0.004907048773020506,-0.003168974071741104
g_Coprobacillus_s_cateniformis,-0.012178715318441391,-0.013756955042481422,-0.00679823150858283,-0.013790413737297058,-0.006050475873053074,-0.007980539463460445
g_Holdemania_s,-0.008164539933204651,-0.004333131015300751,0.02115519531071186,-0.002317168051376939,0.023463686928153038,0.017431791871786118
g_RFN20_s,-0.026170987635850906,-0.02803501859307289,-0.020100891590118408,-0.0310000441968441,-0.015345540829002857,-0.026013532653450966
g_Eubacterium_s,0.0007050169515423477,0.0024452924262732267,-0.030558552592992783,-0.001948587247170508,-0.031025780364871025,-0.015107962302863598
g_Eubacterium_s_biforme,0.022766467183828354,0.02513449266552925,0.011595631949603558,0.023390622809529305,0.006661840248852968,0.015888767316937447
g_Eubacterium_s_cylindroides,0.040240246802568436,0.042450327426195145,0.02434033527970314,0.042303070425987244,0.017211850732564926,0.028107620775699615
g_Eubacterium_s_dolichum,-0.004445221740752459,-0.007216258440166712,0.030902864411473274,-0.007474541664123535,0.034654293209314346,0.011229592375457287
g_cc_115_s,-0.008050069212913513,-0.010986018925905228,-0.0036797651555389166,-0.009251297451555729,-0.0026779009494930506,-0.007827967405319214
f_Fusobacteriaceae_s,0.0024744404945522547,0.005273257382214069,-0.012245716527104378,0.006302266847342253,-0.012671231292188168,-0.0006752448971383274
g_Fusobacterium_s,0.014662787318229675,0.014833408407866955,-0.002847313415259123,0.011382446624338627,-0.010281495749950409,0.002451347652822733
g_Streptobacillus_s,-0.005951423663645983,-0.007173304911702871,-0.0031169860158115625,-0.008674337528645992,-0.004332289099693298,-0.005317910574376583
f_Victivallaceae_s,0.026235591620206833,0.02743019536137581,-0.004388253670185804,0.024873321875929832,-0.010168293491005898,0.012220186181366444
f_Victivallaceae_s2,-0.011700950562953949,-0.010563953779637814,-0.010988401249051094,-0.010941692627966404,-0.007124961353838444,-0.005312303546816111
g_Victivallis_s_vadensis,0.003747302573174238,0.001084880786947906,-0.004611089359968901,-0.0012702340027317405,-0.004171764012426138,-0.0049884687177836895
p_Proteobacteria_s,0.007658555172383785,0.007926162332296371,0.012823126278817654,0.010314210318028927,0.011881783604621887,0.009773967787623405
c_Alphaproteobacteria_s,0.01301183458417654,0.016845323145389557,0.007811663206666708,0.01565784402191639,0.007306836545467377,0.01636306196451187
o_RF32_f_g_s,0.012611626647412777,0.007401484530419111,-0.014616725966334343,0.0035737918224185705,-0.016973130404949188,-0.013986228965222836
o_Burkholderiales_s,-0.000981390941888094,0.0002508202160242945,0.018019070848822594,0.0017413190798833966,0.021494941785931587,0.01434989646077156
g_Sutterella_s,0.007155382540076971,0.0055029126815497875,-0.025876209139823914,0.00016323037561960518,-0.03026445023715496,-0.01812334917485714
f_Comamonadaceae_s,0.0005927571910433471,0.0024465720634907484,-0.012094374746084213,0.001107662683352828,-0.012996046803891659,-0.0024215136654675007
f_Oxalobacteraceae_s,0.004274750128388405,-0.000577772909309715,0.003186426591128111,-0.0018813310889527202,-0.0022767928894609213,-0.008747131563723087
g_Herminiimonas_s,-0.005994311533868313,-0.002286528469994664,0.0038393856957554817,-0.0017002805834636092,0.008610310032963753,0.0065889665856957436
g_Oxalobacter_s,-0.032903097569942474,-0.037862494587898254,-0.029399480670690536,-0.03707490116357803,-0.024265266954898834,-0.030314868316054344
g_Oxalobacter_s2,-0.015760594978928566,-0.01463200245052576,-0.011697301641106606,-0.015155890956521034,-0.00713150342926383,-0.005794554017484188
g_Oxalobacter_s_formigenes,-0.008380061015486717,-0.008348441682755947,-0.004030344542115927,-0.008096814155578613,-0.0013736634282395244,-0.007423053029924631
f_Desulfovibrionaceae_g_s,0.0223871860653162,0.020496655255556107,0.0149258803576231,0.017203407362103462,0.00962709728628397,0.002719819312915206
g_Bilophila_s,-0.005134292412549257,-0.002308690221980214,0.0040051755495369434,0.00043800994171760976,0.009140349924564362,0.016493402421474457
g_Desulfovibrio_s,0.0028473492711782455,0.0012698536738753319,-0.014361385256052017,-0.0029497172217816114,-0.017240392044186592,-0.016869105398654938
g_Desulfovibrio_s_D168,-0.011374615132808685,-0.014246467500925064,-0.025657080113887787,-0.016272230073809624,-0.02684163860976696,-0.027987461537122726
g_Campylobacter_s,-0.021981772035360336,-0.02098706178367138,-0.025848526507616043,-0.02004976011812687,-0.02191130816936493,-0.015944352373480797
g_Succinatimonas_s_hippei,-0.007617071736603975,-0.006215792149305344,-0.013691280968487263,-0.00889723002910614,-0.014787683263421059,-0.012985249981284142
g_Succinivibrio_s,-0.0014533590292558074,0.0007364749908447266,0.01186657790094614,0.00013460058835335076,0.01434464380145073,0.009138497523963451
g_Cardiobacterium_s,0.01941811665892601,0.022433437407016754,-0.0012946466449648142,0.019962187856435776,-0.003547321306541562,0.012681078165769577
f_Enterobacteriaceae_s,0.015079782344400883,0.01443447731435299,0.02985280752182007,0.015598594211041927,0.025676622986793518,0.011728943325579166
g_Morganella_s_morganii,0.0005528295296244323,0.0023145456798374653,0.010505828075110912,0.002414313843473792,0.013986839912831783,0.009382043965160847
g_Proteus_s,-0.010263610631227493,-0.014584824442863464,-0.004344775807112455,-0.01472918689250946,-0.004806401673704386,-0.01789771392941475
g_Shigella_s,0.020341644063591957,0.020983444526791573,0.017449842765927315,0.020934678614139557,0.016170941293239594,0.016526134684681892
f_Pasteurellaceae_s,0.008264265954494476,0.008016864769160748,-0.011728726327419281,0.005610133521258831,-0.016733206808567047,-0.005146633833646774
g_Actinobacillus_s,0.010837056674063206,0.01366924773901701,0.0025415588170289993,0.010667047463357449,-0.0007105394615791738,0.006294827908277512
g_Aggregatibacter_s,0.012967903167009354,0.014946207404136658,0.005316437222063541,0.012977049686014652,0.0024637344758957624,0.007069403305649757
g_Haemophilus_s_parainfluenzae,0.039712175726890564,0.04549351707100868,-0.004994932096451521,0.0420689731836319,-0.013554340228438377,0.01448361948132515
g_Acinetobacter_s_rhizosphaerae,-0.00463150767609477,-0.0008733943686820567,0.001310742343775928,0.0008607534691691399,0.002848185133188963,0.009701784700155258
g_Pseudomonas_s_fragi,0.002657343866303563,0.003658886766061187,-0.00518936337903142,0.0036241458728909492,-0.004954907577484846,0.002555388491600752
g_Pseudomonas_s_veronii,0.007066989317536354,0.0077063958160579205,0.0002949321351479739,0.004387933295220137,-0.0018144717905670404,0.0013269470073282719
g_Jonquetella_s_anthropi,-0.0004582722031045705,0.0003845799947157502,-0.008599515073001385,-0.0001484027598053217,-0.00969115924090147,-0.003016277216374874
g_Cloacibacillus_s,-0.008471264503896236,-0.009004252031445503,0.02224072813987732,-0.006979936268180609,0.027853695675730705,0.012096110731363297
g_Synergistes_s,0.0024880750570446253,0.0007771720993332565,0.015187771059572697,0.001786521403118968,0.014745965600013733,0.0033873713109642267
c_TM7_3_o_f_g_s,0.00031484998180530965,0.0023478707298636436,0.006916230544447899,0.0024256876204162836,0.005517884157598019,0.005358748137950897
f_Anaeroplasmataceae_g_s,0.00929975789040327,0.010748839005827904,-0.0038463412784039974,0.00968974083662033,-0.006851717829704285,0.0032293610274791718
c_Mollicutes_o_RF39_f_g_s,-0.003682271344587207,-0.010466163046658039,-0.000814214232377708,-0.011125802993774414,-0.0017960690893232822,-0.013105543330311775
o_ML615J_28_f_g_s,-0.022237302735447884,-0.022996680811047554,-0.011978118680417538,-0.023024270310997963,-0.00888858549296856,-0.018154006451368332
f_Cerasicoccaceae_g_s,0.008414103649556637,0.008354632183909416,-0.013939918950200081,0.006351562682539225,-0.01427183486521244,-0.005061338189989328
g_Akkermansia_s_muciniphila,-0.04025840759277344,-0.04044406861066818,-0.004654121585190296,-0.03722678869962692,0.0041994014754891396,-0.010361865162849426
